hour,city,sensor_count,pm25_mean,pm25_median,pm25_max,temperature,humidity,pressure,wind_speed,clouds,coverage_quality,is_missing_hour,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,hour_of_day,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_mean_24h,pm25_rolling_std_24h,pm25_change_1h,pm25_change_24h,target_24h,target_48h,target_72h
2024-11-27 16:00:00+00:00,Lahore,1.0,179.0,179.0,179.0,16.2,78.0,989.6,2.2,0.0,LOW,False,143.0,95.6,71.5,210.0,170.0,16,2,11,332,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,,,,,36.0,9.0,208.0,193.0,109.0
2024-11-27 17:00:00+00:00,Lahore,1.0,208.0,208.0,208.0,15.2,82.0,989.5,3.2,0.0,LOW,False,179.0,,77.6,163.0,,17,2,11,332,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,,,,29.0,,218.0,205.0,144.0
2024-11-27 18:00:00+00:00,Lahore,1.0,228.0,228.0,228.0,14.6,84.0,989.4,2.8,0.0,LOW,False,208.0,143.0,83.3,121.0,,18,2,11,332,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,176.66666666666674,,,,20.0,,234.0,215.0,163.0
2024-11-27 19:00:00+00:00,Lahore,1.0,235.0,235.0,235.0,14.2,85.0,989.1,2.4,0.0,LOW,False,228.0,179.0,95.6,96.4,,19,2,11,332,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,205.00000000000009,,,,7.0,,250.0,228.0,154.0
2024-11-27 20:00:00+00:00,Lahore,1.0,236.0,236.0,236.0,13.9,85.0,988.8,1.0,0.0,LOW,False,235.0,208.0,,68.9,240.0,20,2,11,332,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,223.66666666666674,,,,1.0,-4.0,268.0,204.0,154.0
2024-11-27 21:00:00+00:00,Lahore,1.0,246.0,246.0,246.0,13.7,86.0,989.1,0.3,0.0,LOW,False,236.0,228.0,143.0,67.6,240.0,21,2,11,332,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,233.00000000000009,204.83333333333334,,,10.0,6.0,251.0,181.0,
2024-11-27 22:00:00+00:00,Lahore,1.0,245.0,245.0,245.0,13.5,86.0,989.0,0.3,0.0,LOW,False,246.0,235.0,179.0,71.5,242.0,22,2,11,332,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,239.00000000000009,222.0,,,-1.0,3.0,238.0,147.0,183.0
2024-11-27 23:00:00+00:00,Lahore,,,,,,,,,,,True,245.0,236.0,208.0,77.6,232.0,23,2,11,332,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,242.3333333333334,233.0,,,,,227.0,152.0,210.0
2024-11-28 00:00:00+00:00,Lahore,1.0,322.0,322.0,322.0,11.9,92.0,988.9,2.5,0.0,LOW,False,,246.0,228.0,83.3,,0,3,11,333,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,,,,,,,215.0,149.0,215.0
2024-11-28 01:00:00+00:00,Lahore,1.0,376.0,376.0,376.0,11.8,95.0,989.8,3.0,0.0,LOW,False,322.0,245.0,235.0,95.6,202.0,1,3,11,333,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,,54.0,174.0,207.0,156.0,239.0
2024-11-28 02:00:00+00:00,Lahore,1.0,401.0,401.0,401.0,11.5,96.0,990.4,3.5,0.0,LOW,False,376.0,,236.0,,203.0,2,3,11,333,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,,,,,25.0,198.0,215.0,164.0,256.0
2024-11-28 03:00:00+00:00,Lahore,1.0,397.0,397.0,397.0,13.3,90.0,991.2,4.9,0.0,LOW,False,401.0,322.0,246.0,143.0,209.0,3,3,11,333,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,366.3333333333334,,,,-4.0,188.0,207.0,167.0,263.0
2024-11-28 04:00:00+00:00,Lahore,1.0,359.0,359.0,359.0,16.3,80.0,992.4,3.1,0.0,LOW,False,397.0,376.0,245.0,179.0,210.0,4,3,11,333,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,391.3333333333334,,,,-38.0,149.0,162.0,184.0,190.0
2024-11-28 05:00:00+00:00,Lahore,1.0,320.0,320.0,320.0,19.0,69.0,992.7,1.3,0.0,LOW,False,359.0,401.0,,208.0,163.0,5,3,11,333,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,385.66666666666674,,,,-39.0,157.0,138.0,154.0,119.0
2024-11-28 06:00:00+00:00,Lahore,1.0,264.0,264.0,264.0,21.2,60.0,992.5,0.5,0.0,LOW,False,320.0,397.0,322.0,228.0,121.0,6,3,11,333,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,358.66666666666674,362.5,,,-56.0,143.0,107.0,107.0,86.9
2024-11-28 07:00:00+00:00,Lahore,1.0,155.0,155.0,155.0,22.6,55.0,991.8,0.4,15.0,LOW,False,264.0,359.0,376.0,235.0,96.4,7,3,11,333,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,314.3333333333334,352.8333333333333,,,-109.0,58.599999999999994,111.0,68.6,69.3
2024-11-28 08:00:00+00:00,Lahore,1.0,131.0,131.0,131.0,23.4,51.0,991.0,1.4,76.0,LOW,False,155.0,320.0,401.0,236.0,68.9,8,3,11,333,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,246.3333333333334,316.0,,,-24.0,62.099999999999994,,42.4,
2024-11-28 09:00:00+00:00,Lahore,1.0,109.0,109.0,109.0,23.6,49.0,990.2,2.2,0.0,LOW,False,131.0,264.0,397.0,246.0,67.6,9,3,11,333,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,183.3333333333334,271.0,,,-22.0,41.400000000000006,131.0,48.1,75.5
2024-11-28 10:00:00+00:00,Lahore,1.0,99.6,99.6,99.6,23.5,50.0,989.8,2.4,0.0,LOW,False,109.0,155.0,359.0,245.0,71.5,10,3,11,333,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,131.66666666666674,223.0,,,-9.400000000000006,28.099999999999994,145.0,43.1,61.5
2024-11-28 11:00:00+00:00,Lahore,1.0,104.0,104.0,104.0,22.3,68.0,989.8,1.9,0.0,LOW,False,99.6,131.0,320.0,,77.6,11,3,11,333,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,113.20000000000009,179.76666666666665,,,4.400000000000006,26.400000000000006,134.0,34.4,56.9
2024-11-28 12:00:00+00:00,Lahore,1.0,111.0,111.0,111.0,20.1,69.0,989.8,1.7,0.0,LOW,False,104.0,109.0,264.0,322.0,83.3,12,3,11,333,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,104.20000000000009,143.76666666666668,,,7.0,27.700000000000003,,40.2,71.8
2024-11-28 13:00:00+00:00,Lahore,1.0,130.0,130.0,130.0,19.5,70.0,990.4,2.4,0.0,LOW,False,111.0,99.6,155.0,376.0,95.6,13,3,11,333,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,104.86666666666675,118.26666666666667,,,19.0,34.400000000000006,130.0,50.2,
2024-11-28 14:00:00+00:00,Lahore,,,,,,,,,,,True,130.0,104.0,131.0,401.0,,14,3,11,333,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,115.00000000000007,114.10000000000001,,,,,153.0,60.6,101.0
2024-11-28 15:00:00+00:00,Lahore,1.0,184.0,184.0,184.0,17.9,74.0,991.1,0.5,15.0,LOW,False,,111.0,109.0,397.0,143.0,15,3,11,333,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,,,,,,41.0,172.0,,126.0
2024-11-28 16:00:00+00:00,Lahore,1.0,208.0,208.0,208.0,16.9,77.0,991.2,0.8,0.0,LOW,False,184.0,130.0,99.6,359.0,179.0,16,3,11,333,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,,,,,24.0,29.0,193.0,109.0,136.0
2024-11-28 17:00:00+00:00,Lahore,1.0,218.0,218.0,218.0,16.1,79.0,991.4,1.5,0.0,LOW,False,208.0,,104.0,320.0,208.0,17,3,11,333,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,,,,10.0,10.0,205.0,144.0,
2024-11-28 18:00:00+00:00,Lahore,1.0,234.0,234.0,234.0,15.1,83.0,991.3,2.7,0.0,LOW,False,218.0,184.0,111.0,264.0,228.0,18,3,11,333,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,203.3333333333334,,,,16.0,6.0,215.0,163.0,171.0
2024-11-28 19:00:00+00:00,Lahore,1.0,250.0,250.0,250.0,14.1,87.0,990.9,4.2,0.0,LOW,False,234.0,208.0,130.0,155.0,235.0,19,3,11,333,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,220.00000000000009,,,,16.0,15.0,228.0,154.0,171.0
2024-11-28 20:00:00+00:00,Lahore,1.0,268.0,268.0,268.0,13.6,88.0,990.9,3.9,0.0,LOW,False,250.0,218.0,,131.0,236.0,20,3,11,333,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,234.00000000000009,,,,18.0,32.0,204.0,154.0,190.0
2024-11-28 21:00:00+00:00,Lahore,1.0,251.0,251.0,251.0,13.3,89.0,990.7,3.3,0.0,LOW,False,268.0,234.0,184.0,109.0,246.0,21,3,11,333,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,250.66666666666674,227.0,,,-17.0,5.0,181.0,,202.0
2024-11-28 22:00:00+00:00,Lahore,1.0,238.0,238.0,238.0,12.9,90.0,990.6,2.7,0.0,LOW,False,251.0,250.0,208.0,99.6,245.0,22,3,11,333,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,256.3333333333334,238.16666666666666,,,-13.0,-7.0,147.0,183.0,214.0
2024-11-28 23:00:00+00:00,Lahore,1.0,227.0,227.0,227.0,12.6,91.0,990.6,2.1,0.0,LOW,False,238.0,268.0,218.0,104.0,,23,3,11,333,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,252.3333333333334,243.16666666666666,,,-11.0,,152.0,210.0,214.0
2024-11-29 00:00:00+00:00,Lahore,1.0,215.0,215.0,215.0,12.1,92.0,990.8,2.7,0.0,LOW,False,227.0,251.0,234.0,111.0,322.0,0,4,11,334,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,238.66666666666674,244.66666666666666,,,-12.0,-107.0,149.0,215.0,209.0
2024-11-29 01:00:00+00:00,Lahore,1.0,207.0,207.0,207.0,11.8,93.0,991.8,3.2,0.0,LOW,False,215.0,238.0,250.0,130.0,376.0,1,4,11,334,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,226.66666666666674,241.5,,,-8.0,-169.0,156.0,239.0,200.0
2024-11-29 02:00:00+00:00,Lahore,1.0,215.0,215.0,215.0,11.6,94.0,992.3,3.6,0.0,LOW,False,207.0,227.0,268.0,,401.0,2,4,11,334,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,216.3333333333334,234.33333333333334,,,8.0,-186.0,164.0,256.0,215.0
2024-11-29 03:00:00+00:00,Lahore,1.0,207.0,207.0,207.0,13.4,89.0,992.9,5.7,1.0,LOW,False,215.0,215.0,251.0,184.0,397.0,3,4,11,334,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,212.3333333333334,225.5,,,-8.0,-190.0,167.0,263.0,232.0
2024-11-29 04:00:00+00:00,Lahore,1.0,162.0,162.0,162.0,16.2,81.0,993.5,3.3,0.0,LOW,False,207.0,207.0,238.0,208.0,359.0,4,4,11,334,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,209.66666666666674,218.16666666666666,,,-45.0,-197.0,184.0,190.0,
2024-11-29 05:00:00+00:00,Lahore,1.0,138.0,138.0,138.0,18.9,72.0,994.1,2.2,6.0,LOW,False,162.0,215.0,227.0,218.0,320.0,5,4,11,334,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,194.66666666666674,205.5,,,-24.0,-182.0,154.0,119.0,127.0
2024-11-29 06:00:00+00:00,Lahore,1.0,107.0,107.0,107.0,21.1,63.0,993.6,2.1,2.0,LOW,False,138.0,207.0,215.0,234.0,264.0,6,4,11,334,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,169.00000000000009,190.66666666666666,,,-31.0,-157.0,107.0,86.9,92.3
2024-11-29 07:00:00+00:00,Lahore,1.0,111.0,111.0,111.0,22.5,57.0,992.6,1.5,0.0,LOW,False,107.0,162.0,207.0,250.0,155.0,7,4,11,334,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,135.66666666666674,172.66666666666666,,,4.0,-44.0,68.6,69.3,73.6
2024-11-29 08:00:00+00:00,Lahore,,,,,,,,,,,True,111.0,138.0,215.0,268.0,131.0,8,4,11,334,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,118.66666666666674,156.66666666666666,,,,,42.4,,63.9
2024-11-29 09:00:00+00:00,Lahore,1.0,131.0,131.0,131.0,23.6,52.0,991.0,1.3,0.0,LOW,False,,107.0,207.0,251.0,109.0,9,4,11,334,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,,,,,,22.0,48.1,75.5,56.9
2024-11-29 10:00:00+00:00,Lahore,1.0,145.0,145.0,145.0,23.6,52.0,990.7,2.8,9.0,LOW,False,131.0,111.0,162.0,238.0,99.6,10,4,11,334,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,,,,,14.0,45.400000000000006,43.1,61.5,54.3
2024-11-29 11:00:00+00:00,Lahore,1.0,134.0,134.0,134.0,22.5,62.0,990.6,3.8,51.0,LOW,False,145.0,,138.0,227.0,104.0,11,4,11,334,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,,,,,-11.0,30.0,34.4,56.9,
2024-11-29 12:00:00+00:00,Lahore,,,,,,,,,,,True,134.0,131.0,107.0,215.0,111.0,12,4,11,334,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,136.66666666666674,,,,,,40.2,71.8,59.3
2024-11-29 13:00:00+00:00,Lahore,1.0,130.0,130.0,130.0,20.2,70.0,991.1,4.2,32.0,LOW,False,,145.0,111.0,207.0,130.0,13,4,11,334,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,,,0.0,50.2,,67.2
2024-11-29 14:00:00+00:00,Lahore,1.0,153.0,153.0,153.0,19.2,71.0,991.1,3.5,100.0,LOW,False,130.0,134.0,,215.0,,14,4,11,334,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,,,,,23.0,,60.6,101.0,86.4
2024-11-29 15:00:00+00:00,Lahore,1.0,172.0,172.0,172.0,18.3,75.0,991.2,4.3,0.0,LOW,False,153.0,,131.0,207.0,184.0,15,4,11,334,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,,,,,19.0,-12.0,,126.0,108.0
2024-11-29 16:00:00+00:00,Lahore,1.0,193.0,193.0,193.0,17.6,77.0,991.3,2.7,0.0,LOW,False,172.0,130.0,145.0,162.0,208.0,16,4,11,334,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,151.66666666666674,,,,21.0,-15.0,109.0,136.0,134.0
2024-11-29 17:00:00+00:00,Lahore,1.0,205.0,205.0,205.0,16.9,80.0,991.2,2.5,2.0,LOW,False,193.0,153.0,134.0,138.0,218.0,17,4,11,334,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,172.66666666666674,,,,12.0,-13.0,144.0,,
2024-11-29 18:00:00+00:00,Lahore,1.0,215.0,215.0,215.0,16.6,80.0,991.1,3.1,9.0,LOW,False,205.0,172.0,,107.0,234.0,18,4,11,334,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,190.00000000000009,,,,10.0,-19.0,163.0,171.0,152.0
2024-11-29 19:00:00+00:00,Lahore,1.0,228.0,228.0,228.0,16.0,82.0,990.6,4.3,15.0,LOW,False,215.0,193.0,130.0,111.0,250.0,19,4,11,334,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,204.3333333333334,178.0,,,13.0,-22.0,154.0,171.0,154.0
2024-11-29 20:00:00+00:00,Lahore,1.0,204.0,204.0,204.0,15.8,82.0,990.3,5.0,40.0,LOW,False,228.0,205.0,153.0,,268.0,20,4,11,334,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,216.00000000000009,194.33333333333334,,,-24.0,-64.0,154.0,190.0,162.0
2024-11-29 21:00:00+00:00,Lahore,1.0,181.0,181.0,181.0,15.5,82.0,990.0,4.3,97.0,LOW,False,204.0,215.0,172.0,131.0,251.0,21,4,11,334,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,215.66666666666674,202.83333333333334,,,-23.0,-70.0,,202.0,130.0
2024-11-29 22:00:00+00:00,Lahore,1.0,147.0,147.0,147.0,15.6,83.0,990.3,6.9,100.0,LOW,False,181.0,228.0,193.0,145.0,238.0,22,4,11,334,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,204.3333333333334,204.33333333333334,,,-34.0,-91.0,183.0,214.0,136.0
2024-11-29 23:00:00+00:00,Lahore,1.0,152.0,152.0,152.0,15.4,81.0,990.0,6.9,100.0,LOW,False,147.0,204.0,205.0,134.0,227.0,23,4,11,334,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,177.3333333333334,196.66666666666666,,,5.0,-75.0,210.0,214.0,148.0
2024-11-30 00:00:00+00:00,Lahore,1.0,149.0,149.0,149.0,14.9,77.0,990.3,6.3,100.0,LOW,False,152.0,181.0,215.0,,215.0,0,5,11,335,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,160.00000000000009,187.83333333333334,,,-3.0,-66.0,215.0,209.0,156.0
2024-11-30 01:00:00+00:00,Lahore,1.0,156.0,156.0,156.0,14.2,81.0,991.0,5.6,68.0,LOW,False,149.0,147.0,228.0,130.0,207.0,1,5,11,335,1,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,149.3333333333334,176.83333333333334,,,7.0,-51.0,239.0,200.0,148.0
2024-11-30 02:00:00+00:00,Lahore,1.0,164.0,164.0,164.0,13.2,85.0,991.4,4.6,10.0,LOW,False,156.0,152.0,204.0,153.0,215.0,2,5,11,335,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,152.3333333333334,164.83333333333334,,,8.0,-51.0,256.0,215.0,
2024-11-30 03:00:00+00:00,Lahore,1.0,167.0,167.0,167.0,14.6,80.0,992.0,7.6,5.0,LOW,False,164.0,149.0,181.0,172.0,207.0,3,5,11,335,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,156.3333333333334,158.16666666666666,,,3.0,-40.0,263.0,232.0,133.0
2024-11-30 04:00:00+00:00,Lahore,1.0,184.0,184.0,184.0,16.2,74.0,992.5,4.1,0.0,LOW,False,167.0,156.0,147.0,193.0,162.0,4,5,11,335,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,162.3333333333334,155.83333333333334,,,17.0,22.0,190.0,,105.0
2024-11-30 05:00:00+00:00,Lahore,1.0,154.0,154.0,154.0,18.1,70.0,992.7,0.4,0.0,LOW,False,184.0,164.0,152.0,205.0,138.0,5,5,11,335,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,171.66666666666674,162.0,,,-30.0,16.0,119.0,127.0,72.2
2024-11-30 06:00:00+00:00,Lahore,1.0,107.0,107.0,107.0,19.8,65.0,992.3,1.0,0.0,LOW,False,154.0,167.0,149.0,215.0,107.0,6,5,11,335,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,168.3333333333334,162.33333333333334,,,-47.0,0.0,86.9,92.3,58.7
2024-11-30 07:00:00+00:00,Lahore,1.0,68.6,68.6,68.6,21.0,62.0,991.4,1.9,0.0,LOW,False,107.0,184.0,156.0,228.0,111.0,7,5,11,335,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,148.3333333333334,155.33333333333334,,,-38.400000000000006,-42.400000000000006,69.3,73.6,48.1
2024-11-30 08:00:00+00:00,Lahore,1.0,42.4,42.4,42.4,21.6,60.0,990.1,2.2,0.0,LOW,False,68.6,154.0,164.0,204.0,,8,5,11,335,1,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,109.86666666666675,140.76666666666668,,,-26.199999999999996,,,63.9,47.9
2024-11-30 09:00:00+00:00,Lahore,1.0,48.1,48.1,48.1,21.8,59.0,989.2,1.9,1.0,LOW,False,42.4,107.0,167.0,181.0,131.0,9,5,11,335,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,72.66666666666674,120.5,,,5.700000000000003,-82.9,75.5,56.9,49.3
2024-11-30 10:00:00+00:00,Lahore,1.0,43.1,43.1,43.1,21.7,59.0,988.7,1.8,0.0,LOW,False,48.1,68.6,184.0,147.0,145.0,10,5,11,335,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,53.03333333333341,100.68333333333334,,,-5.0,-101.9,61.5,54.3,42.6
2024-11-30 11:00:00+00:00,Lahore,1.0,34.4,34.4,34.4,21.3,65.0,988.5,1.4,0.0,LOW,False,43.1,42.4,154.0,152.0,134.0,11,5,11,335,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,44.53333333333341,77.2,,,-8.700000000000003,-99.6,56.9,,
2024-11-30 12:00:00+00:00,Lahore,1.0,40.2,40.2,40.2,19.8,71.0,988.3,0.4,0.0,LOW,False,34.4,48.1,107.0,149.0,,12,5,11,335,1,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,41.86666666666674,57.26666666666667,,,5.800000000000004,,71.8,59.3,43.4
2024-11-30 13:00:00+00:00,Lahore,1.0,50.2,50.2,50.2,19.4,61.0,988.6,6.1,0.0,LOW,False,40.2,43.1,68.6,156.0,130.0,13,5,11,335,1,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,39.23333333333341,46.13333333333333,139.07500000000002,61.17643941200258,10.0,-79.8,,67.2,57.4
2024-11-30 14:00:00+00:00,Lahore,1.0,60.6,60.6,60.6,18.3,62.0,988.7,6.0,0.0,LOW,False,50.2,34.4,42.4,164.0,153.0,14,5,11,335,1,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,41.60000000000007,43.06666666666666,135.75,63.80332552325212,10.399999999999999,-92.4,101.0,86.4,76.8
2024-11-30 15:00:00+00:00,Lahore,,,,,,,,,,,True,60.6,40.2,48.1,167.0,172.0,15,5,11,335,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,50.33333333333341,46.1,131.9,65.4828553731897,,,126.0,108.0,
2024-11-30 16:00:00+00:00,Lahore,1.0,109.0,109.0,109.0,17.2,66.0,988.5,5.9,0.0,LOW,False,,50.2,43.1,184.0,193.0,16,5,11,335,1,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,,,,,,-84.0,136.0,134.0,122.0
2024-11-30 17:00:00+00:00,Lahore,1.0,144.0,144.0,144.0,16.8,67.0,988.4,5.2,0.0,LOW,False,109.0,60.6,34.4,154.0,205.0,17,5,11,335,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,,,,35.0,-61.0,,,147.0
2024-11-30 18:00:00+00:00,Lahore,1.0,163.0,163.0,163.0,16.1,69.0,988.2,5.1,0.0,LOW,False,144.0,,40.2,107.0,215.0,18,5,11,335,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,,,,,19.0,-52.0,171.0,152.0,164.0
2024-11-30 19:00:00+00:00,Lahore,1.0,154.0,154.0,154.0,15.4,73.0,987.9,5.3,0.0,LOW,False,163.0,109.0,50.2,68.6,228.0,19,5,11,335,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,138.66666666666674,,,,-9.0,-74.0,171.0,154.0,158.0
2024-11-30 20:00:00+00:00,Lahore,1.0,154.0,154.0,154.0,14.7,78.0,987.5,5.6,0.0,LOW,False,154.0,144.0,60.6,42.4,204.0,20,5,11,335,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,153.66666666666674,,,,0.0,-50.0,190.0,162.0,126.0
2024-11-30 21:00:00+00:00,Lahore,,,,,,,,,,,True,154.0,163.0,,48.1,181.0,21,5,11,335,1,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,157.00000000000009,,,,,,202.0,130.0,69.9
2024-11-30 22:00:00+00:00,Lahore,1.0,183.0,183.0,183.0,13.9,84.0,987.5,5.6,0.0,LOW,False,,154.0,109.0,43.1,147.0,22,5,11,335,1,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,,,,,,36.0,214.0,136.0,73.9
2024-11-30 23:00:00+00:00,Lahore,1.0,210.0,210.0,210.0,13.5,85.0,987.4,5.4,0.0,LOW,False,183.0,154.0,144.0,34.4,152.0,23,5,11,335,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,,,,,27.0,58.0,214.0,148.0,73.0
2024-12-01 00:00:00+00:00,Lahore,1.0,215.0,215.0,215.0,13.2,86.0,987.7,3.9,0.0,LOW,False,210.0,,163.0,40.2,149.0,0,6,12,336,1,0.0,1.0,-2.4492935982947064e-16,1.0,,,,,5.0,66.0,209.0,156.0,
2024-12-01 01:00:00+00:00,Lahore,1.0,239.0,239.0,239.0,12.7,89.0,988.7,1.5,0.0,LOW,False,215.0,183.0,154.0,50.2,156.0,1,6,12,336,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,202.66666666666674,,,,24.0,83.0,200.0,148.0,68.6
2024-12-01 02:00:00+00:00,Lahore,1.0,256.0,256.0,256.0,12.5,91.0,989.1,0.6,0.0,LOW,False,239.0,210.0,154.0,60.6,164.0,2,6,12,336,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,221.3333333333334,,,,17.0,92.0,215.0,,77.8
2024-12-01 03:00:00+00:00,Lahore,1.0,263.0,263.0,263.0,13.8,87.0,989.7,2.2,0.0,LOW,False,256.0,215.0,,,167.0,3,6,12,336,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,236.66666666666674,,,,7.0,96.0,232.0,133.0,72.8
2024-12-01 04:00:00+00:00,Lahore,1.0,190.0,190.0,190.0,15.8,82.0,990.7,2.3,0.0,LOW,False,263.0,239.0,183.0,109.0,184.0,4,6,12,336,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,252.66666666666674,227.66666666666666,,,-73.0,6.0,,105.0,66.4
